colony,code,year,ruled_by,party
Lesotho,LSO,1890,United Kingdom,allies
Lesotho,LSO,1891,United Kingdom,allies
Lesotho,LSO,1892,United Kingdom,allies
Lesotho,LSO,1893,United Kingdom,allies
Lesotho,LSO,1894,United Kingdom,allies
Lesotho,LSO,1895,United Kingdom,allies
Lesotho,LSO,1896,United Kingdom,allies
Lesotho,LSO,1897,United Kingdom,allies
Lesotho,LSO,1898,United Kingdom,allies
Lesotho,LSO,1899,United Kingdom,allies
Lesotho,LSO,1900,United Kingdom,allies
Lesotho,LSO,1901,United Kingdom,allies
Lesotho,LSO,1902,United Kingdom,allies
Lesotho,LSO,1903,United Kingdom,allies
Lesotho,LSO,1904,United Kingdom,allies
Lesotho,LSO,1905,United Kingdom,allies
Lesotho,LSO,1906,United Kingdom,allies
Lesotho,LSO,1907,United Kingdom,allies
Lesotho,LSO,1908,United Kingdom,allies
Lesotho,LSO,1909,United Kingdom,allies
Lesotho,LSO,1910,United Kingdom,allies
Lesotho,LSO,1911,United Kingdom,allies
Lesotho,LSO,1912,United Kingdom,allies
Lesotho,LSO,1913,United Kingdom,allies
Lesotho,LSO,1914,United Kingdom,allies
Lesotho,LSO,1915,United Kingdom,allies
Lesotho,LSO,1916,United Kingdom,allies
Lesotho,LSO,1917,United Kingdom,allies
Lesotho,LSO,1918,United Kingdom,allies
Lesotho,LSO,1919,United Kingdom,allies
Lesotho,LSO,1920,United Kingdom,allies
Lesotho,LSO,1921,United Kingdom,allies
Lesotho,LSO,1922,United Kingdom,allies
Lesotho,LSO,1923,United Kingdom,allies
Lesotho,LSO,1924,United Kingdom,allies
Lesotho,LSO,1925,United Kingdom,allies
Lesotho,LSO,1926,United Kingdom,allies
Lesotho,LSO,1927,United Kingdom,allies
Lesotho,LSO,1928,United Kingdom,allies
Lesotho,LSO,1929,United Kingdom,allies
Lesotho,LSO,1930,United Kingdom,allies
Lesotho,LSO,1931,United Kingdom,allies
Lesotho,LSO,1932,United Kingdom,allies
Lesotho,LSO,1933,United Kingdom,allies
Lesotho,LSO,1934,United Kingdom,allies
Lesotho,LSO,1935,United Kingdom,allies
Lesotho,LSO,1936,United Kingdom,allies
Lesotho,LSO,1937,United Kingdom,allies
Lesotho,LSO,1938,United Kingdom,allies
Lesotho,LSO,1939,United Kingdom,allies
Lesotho,LSO,1940,United Kingdom,allies
Lesotho,LSO,1941,United Kingdom,allies
Lesotho,LSO,1942,United Kingdom,allies
Lesotho,LSO,1943,United Kingdom,allies
Lesotho,LSO,1944,United Kingdom,allies
Lesotho,LSO,1945,United Kingdom,allies
Lesotho,LSO,1946,United Kingdom,allies
Lesotho,LSO,1947,United Kingdom,allies
Lesotho,LSO,1948,United Kingdom,allies
Lesotho,LSO,1949,United Kingdom,allies
Lesotho,LSO,1950,United Kingdom,allies
Lesotho,LSO,1951,United Kingdom,allies
Lesotho,LSO,1952,United Kingdom,allies
Lesotho,LSO,1953,United Kingdom,allies
Lesotho,LSO,1954,United Kingdom,allies
Lesotho,LSO,1955,United Kingdom,allies
Lesotho,LSO,1956,United Kingdom,allies
Lesotho,LSO,1957,United Kingdom,allies
Lesotho,LSO,1958,United Kingdom,allies
Lesotho,LSO,1959,United Kingdom,allies
Lesotho,LSO,1960,United Kingdom,allies
Lesotho,LSO,1961,United Kingdom,allies
Lesotho,LSO,1962,United Kingdom,allies
Lesotho,LSO,1963,United Kingdom,allies
Lesotho,LSO,1964,United Kingdom,allies
Lesotho,LSO,1965,United Kingdom,allies
Lithuania,LTU,1816,Russia,allies
Lithuania,LTU,1817,Russia,allies
Lithuania,LTU,1818,Russia,allies
Lithuania,LTU,1819,Russia,allies
Lithuania,LTU,1820,Russia,allies
Lithuania,LTU,1821,Russia,allies
Lithuania,LTU,1822,Russia,allies
Lithuania,LTU,1823,Russia,allies
Lithuania,LTU,1824,Russia,allies
Lithuania,LTU,1825,Russia,allies
Lithuania,LTU,1826,Russia,allies
Lithuania,LTU,1827,Russia,allies
Lithuania,LTU,1828,Russia,allies
Lithuania,LTU,1829,Russia,allies
Lithuania,LTU,1830,Russia,allies
Lithuania,LTU,1831,Russia,allies
Lithuania,LTU,1832,Russia,allies
Lithuania,LTU,1833,Russia,allies
Lithuania,LTU,1834,Russia,allies
Lithuania,LTU,1835,Russia,allies
Lithuania,LTU,1836,Russia,allies
Lithuania,LTU,1837,Russia,allies
Lithuania,LTU,1838,Russia,allies
Lithuania,LTU,1839,Russia,allies
Lithuania,LTU,1840,Russia,allies
Lithuania,LTU,1841,Russia,allies
Lithuania,LTU,1842,Russia,allies
Lithuania,LTU,1843,Russia,allies
Lithuania,LTU,1844,Russia,allies
Lithuania,LTU,1845,Russia,allies
Lithuania,LTU,1846,Russia,allies
Lithuania,LTU,1847,Russia,allies
Lithuania,LTU,1848,Russia,allies
Lithuania,LTU,1849,Russia,allies
Lithuania,LTU,1850,Russia,allies
Lithuania,LTU,1851,Russia,allies
Lithuania,LTU,1852,Russia,allies
Lithuania,LTU,1853,Russia,allies
Lithuania,LTU,1854,Russia,allies
Lithuania,LTU,1855,Russia,allies
Lithuania,LTU,1856,Russia,allies
Lithuania,LTU,1857,Russia,allies
Lithuania,LTU,1858,Russia,allies
Lithuania,LTU,1859,Russia,allies
Lithuania,LTU,1860,Russia,allies
Lithuania,LTU,1861,Russia,allies
Lithuania,LTU,1862,Russia,allies
Lithuania,LTU,1863,Russia,allies
Lithuania,LTU,1864,Russia,allies
Lithuania,LTU,1865,Russia,allies
Lithuania,LTU,1866,Russia,allies
Lithuania,LTU,1867,Russia,allies
Lithuania,LTU,1868,Russia,allies
Lithuania,LTU,1869,Russia,allies
Lithuania,LTU,1870,Russia,allies
Lithuania,LTU,1871,Russia,allies
Lithuania,LTU,1872,Russia,allies
Lithuania,LTU,1873,Russia,allies
Lithuania,LTU,1874,Russia,allies
Lithuania,LTU,1875,Russia,allies
Lithuania,LTU,1876,Russia,allies
Lithuania,LTU,1877,Russia,allies
Lithuania,LTU,1878,Russia,allies
Lithuania,LTU,1879,Russia,allies
Lithuania,LTU,1880,Russia,allies
Lithuania,LTU,1881,Russia,allies
Lithuania,LTU,1882,Russia,allies
Lithuania,LTU,1883,Russia,allies
Lithuania,LTU,1884,Russia,allies
Lithuania,LTU,1885,Russia,allies
Lithuania,LTU,1886,Russia,allies
Lithuania,LTU,1887,Russia,allies
Lithuania,LTU,1888,Russia,allies
Lithuania,LTU,1889,Russia,allies
Lithuania,LTU,1890,Russia,allies
Lithuania,LTU,1891,Russia,allies
Lithuania,LTU,1892,Russia,allies
Lithuania,LTU,1893,Russia,allies
Lithuania,LTU,1894,Russia,allies
Lithuania,LTU,1895,Russia,allies
Lithuania,LTU,1896,Russia,allies
Lithuania,LTU,1897,Russia,allies
Lithuania,LTU,1898,Russia,allies
Lithuania,LTU,1899,Russia,allies
Lithuania,LTU,1900,Russia,allies
Lithuania,LTU,1901,Russia,allies
Lithuania,LTU,1902,Russia,allies
Lithuania,LTU,1903,Russia,allies
Lithuania,LTU,1904,Russia,allies
Lithuania,LTU,1905,Russia,allies
Lithuania,LTU,1906,Russia,allies
Lithuania,LTU,1907,Russia,allies
Lithuania,LTU,1908,Russia,allies
Lithuania,LTU,1909,Russia,allies
Lithuania,LTU,1910,Russia,allies
Lithuania,LTU,1911,Russia,allies
Lithuania,LTU,1912,Russia,allies
Lithuania,LTU,1913,Russia,allies
Lithuania,LTU,1914,Russia,allies
Lithuania,LTU,1915,Russia,allies
Lithuania,LTU,1916,Russia,allies
Lithuania,LTU,1917,Russia,allies
Lithuania,LTU,1918,Russia,allies
Lithuania,LTU,1919,Russia,allies
Lithuania,LTU,1920,Russia,allies
Lithuania,LTU,1921,Russia,allies
Lithuania,LTU,1922,Russia,allies
Lithuania,LTU,1923,Russia,allies
Lithuania,LTU,1924,Russia,allies
Lithuania,LTU,1925,Russia,allies
Lithuania,LTU,1926,Russia,allies
Lithuania,LTU,1927,Russia,allies
Lithuania,LTU,1928,Russia,allies
Lithuania,LTU,1929,Russia,allies
Lithuania,LTU,1930,Russia,allies
Lithuania,LTU,1931,Russia,allies
Lithuania,LTU,1932,Russia,allies
Lithuania,LTU,1933,Russia,allies
Lithuania,LTU,1934,Russia,allies
Lithuania,LTU,1935,Russia,allies
Lithuania,LTU,1936,Russia,allies
Lithuania,LTU,1937,Russia,allies
Lithuania,LTU,1938,Russia,allies
Lithuania,LTU,1939,Russia,allies
Lithuania,LTU,1940,Russia,allies
Lithuania,LTU,1941,Russia,allies
Lithuania,LTU,1942,Russia,allies
Lithuania,LTU,1943,Russia,allies
Lithuania,LTU,1944,Russia,allies
Lithuania,LTU,1945,Russia,allies
Lithuania,LTU,1946,Russia,allies
Lithuania,LTU,1947,Russia,allies
Lithuania,LTU,1948,Russia,allies
Lithuania,LTU,1949,Russia,allies
Lithuania,LTU,1950,Russia,allies
Lithuania,LTU,1951,Russia,allies
Lithuania,LTU,1952,Russia,allies
Lithuania,LTU,1953,Russia,allies
Lithuania,LTU,1954,Russia,allies
Lithuania,LTU,1955,Russia,allies
Lithuania,LTU,1956,Russia,allies
Lithuania,LTU,1957,Russia,allies
Lithuania,LTU,1958,Russia,allies
Lithuania,LTU,1959,Russia,allies
Lithuania,LTU,1960,Russia,allies
Lithuania,LTU,1961,Russia,allies
Lithuania,LTU,1962,Russia,allies
Lithuania,LTU,1963,Russia,allies
Lithuania,LTU,1964,Russia,allies
Lithuania,LTU,1965,Russia,allies
Lithuania,LTU,1966,Russia,allies
Lithuania,LTU,1967,Russia,allies
Lithuania,LTU,1968,Russia,allies
Lithuania,LTU,1969,Russia,allies
Lithuania,LTU,1970,Russia,allies
Lithuania,LTU,1971,Russia,allies
Lithuania,LTU,1972,Russia,allies
Lithuania,LTU,1973,Russia,allies
Lithuania,LTU,1974,Russia,allies
Lithuania,LTU,1975,Russia,allies
Lithuania,LTU,1976,Russia,allies
Lithuania,LTU,1977,Russia,allies
Lithuania,LTU,1978,Russia,allies
Lithuania,LTU,1979,Russia,allies
Lithuania,LTU,1980,Russia,allies
Lithuania,LTU,1981,Russia,allies
Lithuania,LTU,1982,Russia,allies
Lithuania,LTU,1983,Russia,allies
Lithuania,LTU,1984,Russia,allies
Lithuania,LTU,1985,Russia,allies
Lithuania,LTU,1986,Russia,allies
Lithuania,LTU,1987,Russia,allies
Lithuania,LTU,1988,Russia,allies
Lithuania,LTU,1989,Russia,allies
Lithuania,LTU,1990,Russia,allies
Macedonia,MKD,1816,Turkey,neutral
Macedonia,MKD,1817,Turkey,neutral
Macedonia,MKD,1818,Turkey,neutral
Macedonia,MKD,1819,Turkey,neutral
Macedonia,MKD,1820,Turkey,neutral
Macedonia,MKD,1821,Turkey,neutral
Macedonia,MKD,1822,Turkey,neutral
Macedonia,MKD,1823,Turkey,neutral
Macedonia,MKD,1824,Turkey,neutral
Macedonia,MKD,1825,Turkey,neutral
Macedonia,MKD,1826,Turkey,neutral
Macedonia,MKD,1827,Turkey,neutral
Macedonia,MKD,1828,Turkey,neutral
Macedonia,MKD,1829,Turkey,neutral
Macedonia,MKD,1830,Turkey,neutral
Macedonia,MKD,1831,Turkey,neutral
Macedonia,MKD,1832,Turkey,neutral
Macedonia,MKD,1833,Turkey,neutral
Macedonia,MKD,1834,Turkey,neutral
Macedonia,MKD,1835,Turkey,neutral
Macedonia,MKD,1836,Turkey,neutral
Macedonia,MKD,1837,Turkey,neutral
Macedonia,MKD,1838,Turkey,neutral
Macedonia,MKD,1839,Turkey,neutral
Macedonia,MKD,1840,Turkey,neutral
Macedonia,MKD,1841,Turkey,neutral
Macedonia,MKD,1842,Turkey,neutral
Macedonia,MKD,1843,Turkey,neutral
Macedonia,MKD,1844,Turkey,neutral
Macedonia,MKD,1845,Turkey,neutral
Macedonia,MKD,1846,Turkey,neutral
Macedonia,MKD,1847,Turkey,neutral
Macedonia,MKD,1848,Turkey,neutral
Macedonia,MKD,1849,Turkey,neutral
Macedonia,MKD,1850,Turkey,neutral
Macedonia,MKD,1851,Turkey,neutral
Macedonia,MKD,1852,Turkey,neutral
Macedonia,MKD,1853,Turkey,neutral
Macedonia,MKD,1854,Turkey,neutral
Macedonia,MKD,1855,Turkey,neutral
Macedonia,MKD,1856,Turkey,neutral
Macedonia,MKD,1857,Turkey,neutral
Macedonia,MKD,1858,Turkey,neutral
Macedonia,MKD,1859,Turkey,neutral
Macedonia,MKD,1860,Turkey,neutral
Macedonia,MKD,1861,Turkey,neutral
Macedonia,MKD,1862,Turkey,neutral
Macedonia,MKD,1863,Turkey,neutral
Macedonia,MKD,1864,Turkey,neutral
Macedonia,MKD,1865,Turkey,neutral
Macedonia,MKD,1866,Turkey,neutral
Macedonia,MKD,1867,Turkey,neutral
Macedonia,MKD,1868,Turkey,neutral
Macedonia,MKD,1869,Turkey,neutral
Macedonia,MKD,1870,Turkey,neutral
Macedonia,MKD,1871,Turkey,neutral
Macedonia,MKD,1872,Turkey,neutral
Macedonia,MKD,1873,Turkey,neutral
Macedonia,MKD,1874,Turkey,neutral
Macedonia,MKD,1875,Turkey,neutral
Macedonia,MKD,1876,Turkey,neutral
Macedonia,MKD,1877,Turkey,neutral
Macedonia,MKD,1878,Turkey,neutral
Macedonia,MKD,1879,Turkey,neutral
Macedonia,MKD,1880,Turkey,neutral
Macedonia,MKD,1881,Turkey,neutral
Macedonia,MKD,1882,Turkey,neutral
Macedonia,MKD,1883,Turkey,neutral
Macedonia,MKD,1884,Turkey,neutral
Macedonia,MKD,1885,Turkey,neutral
Macedonia,MKD,1886,Turkey,neutral
Macedonia,MKD,1887,Turkey,neutral
Macedonia,MKD,1888,Turkey,neutral
Macedonia,MKD,1889,Turkey,neutral
Macedonia,MKD,1890,Turkey,neutral
Macedonia,MKD,1891,Turkey,neutral
Macedonia,MKD,1892,Turkey,neutral
Macedonia,MKD,1893,Turkey,neutral
Macedonia,MKD,1894,Turkey,neutral
Macedonia,MKD,1895,Turkey,neutral
Macedonia,MKD,1896,Turkey,neutral
Macedonia,MKD,1897,Turkey,neutral
Macedonia,MKD,1898,Turkey,neutral
Macedonia,MKD,1899,Turkey,neutral
Macedonia,MKD,1900,Turkey,neutral
Macedonia,MKD,1901,Turkey,neutral
Macedonia,MKD,1902,Turkey,neutral
Macedonia,MKD,1903,Turkey,neutral
Macedonia,MKD,1904,Turkey,neutral
Macedonia,MKD,1905,Turkey,neutral
Macedonia,MKD,1906,Turkey,neutral
Macedonia,MKD,1907,Turkey,neutral
Macedonia,MKD,1908,Turkey,neutral
Macedonia,MKD,1909,Turkey,neutral
Macedonia,MKD,1910,Turkey,neutral
Macedonia,MKD,1911,Turkey,neutral
Macedonia,MKD,1912,Turkey,neutral
Macedonia,MKD,1913,Turkey,neutral
Macedonia,MKD,1914,Yugoslavia,neutral
Macedonia,MKD,1915,Yugoslavia,neutral
Macedonia,MKD,1916,Yugoslavia,neutral
Macedonia,MKD,1917,Yugoslavia,neutral
Macedonia,MKD,1918,Yugoslavia,neutral
Macedonia,MKD,1919,Yugoslavia,neutral
Macedonia,MKD,1920,Yugoslavia,neutral
Macedonia,MKD,1921,Yugoslavia,neutral
Macedonia,MKD,1922,Yugoslavia,neutral
Macedonia,MKD,1923,Yugoslavia,neutral
Macedonia,MKD,1924,Yugoslavia,neutral
Macedonia,MKD,1925,Yugoslavia,neutral
Macedonia,MKD,1926,Yugoslavia,neutral
Macedonia,MKD,1927,Yugoslavia,neutral
Macedonia,MKD,1928,Yugoslavia,neutral
Macedonia,MKD,1929,Yugoslavia,neutral
Macedonia,MKD,1930,Yugoslavia,neutral
Macedonia,MKD,1931,Yugoslavia,neutral
Macedonia,MKD,1932,Yugoslavia,neutral
Macedonia,MKD,1933,Yugoslavia,neutral
Macedonia,MKD,1934,Yugoslavia,neutral
Macedonia,MKD,1935,Yugoslavia,neutral
Macedonia,MKD,1936,Yugoslavia,neutral
Macedonia,MKD,1937,Yugoslavia,neutral
Macedonia,MKD,1938,Yugoslavia,neutral
Macedonia,MKD,1939,Yugoslavia,neutral
Macedonia,MKD,1940,Yugoslavia,neutral
Macedonia,MKD,1941,Yugoslavia,neutral
Macedonia,MKD,1942,Yugoslavia,neutral
Macedonia,MKD,1943,Yugoslavia,neutral
Macedonia,MKD,1944,Yugoslavia,neutral
Macedonia,MKD,1945,Yugoslavia,neutral
Macedonia,MKD,1946,Yugoslavia,neutral
Macedonia,MKD,1947,Yugoslavia,neutral
Macedonia,MKD,1948,Yugoslavia,neutral
Macedonia,MKD,1949,Yugoslavia,neutral
Macedonia,MKD,1950,Yugoslavia,neutral
Macedonia,MKD,1951,Yugoslavia,neutral
Macedonia,MKD,1952,Yugoslavia,neutral
Macedonia,MKD,1953,Yugoslavia,neutral
Macedonia,MKD,1954,Yugoslavia,neutral
Macedonia,MKD,1955,Yugoslavia,neutral
Macedonia,MKD,1956,Yugoslavia,neutral
Macedonia,MKD,1957,Yugoslavia,neutral
Macedonia,MKD,1958,Yugoslavia,neutral
Macedonia,MKD,1959,Yugoslavia,neutral
Macedonia,MKD,1960,Yugoslavia,neutral
Macedonia,MKD,1961,Yugoslavia,neutral
Macedonia,MKD,1962,Yugoslavia,neutral
Macedonia,MKD,1963,Yugoslavia,neutral
Macedonia,MKD,1964,Yugoslavia,neutral
Macedonia,MKD,1965,Yugoslavia,neutral
Macedonia,MKD,1966,Yugoslavia,neutral
Macedonia,MKD,1967,Yugoslavia,neutral
Macedonia,MKD,1968,Yugoslavia,neutral
Macedonia,MKD,1969,Yugoslavia,neutral
Macedonia,MKD,1970,Yugoslavia,neutral
Macedonia,MKD,1971,Yugoslavia,neutral
Macedonia,MKD,1972,Yugoslavia,neutral
Macedonia,MKD,1973,Yugoslavia,neutral
Macedonia,MKD,1974,Yugoslavia,neutral
Macedonia,MKD,1975,Yugoslavia,neutral
Macedonia,MKD,1976,Yugoslavia,neutral
Macedonia,MKD,1977,Yugoslavia,neutral
Macedonia,MKD,1978,Yugoslavia,neutral
Macedonia,MKD,1979,Yugoslavia,neutral
Macedonia,MKD,1980,Yugoslavia,neutral
Macedonia,MKD,1981,Yugoslavia,neutral
Macedonia,MKD,1982,Yugoslavia,neutral
Macedonia,MKD,1983,Yugoslavia,neutral
Macedonia,MKD,1984,Yugoslavia,neutral
Macedonia,MKD,1985,Yugoslavia,neutral
Macedonia,MKD,1986,Yugoslavia,neutral
Macedonia,MKD,1987,Yugoslavia,neutral
Macedonia,MKD,1988,Yugoslavia,neutral
Macedonia,MKD,1989,Yugoslavia,neutral
Macedonia,MKD,1990,Yugoslavia,neutral
Madagascar,MDG,1816,France,allies
Madagascar,MDG,1817,France,allies
Madagascar,MDG,1818,France,allies
Madagascar,MDG,1819,France,allies
Madagascar,MDG,1820,France,allies
Madagascar,MDG,1821,France,allies
Madagascar,MDG,1822,France,allies
Madagascar,MDG,1823,France,allies
Madagascar,MDG,1824,France,allies
Madagascar,MDG,1825,France,allies
Madagascar,MDG,1826,France,allies
Madagascar,MDG,1827,France,allies
Madagascar,MDG,1828,France,allies
Madagascar,MDG,1829,France,allies
Madagascar,MDG,1830,France,allies
Madagascar,MDG,1831,France,allies
Madagascar,MDG,1832,France,allies
Madagascar,MDG,1833,France,allies
Madagascar,MDG,1834,France,allies
Madagascar,MDG,1835,France,allies
Madagascar,MDG,1836,France,allies
Madagascar,MDG,1837,France,allies
Madagascar,MDG,1838,France,allies
Madagascar,MDG,1839,France,allies
Madagascar,MDG,1840,France,allies
Madagascar,MDG,1841,France,allies
Madagascar,MDG,1842,France,allies
Madagascar,MDG,1843,France,allies
Madagascar,MDG,1844,France,allies
Madagascar,MDG,1845,France,allies
Madagascar,MDG,1846,France,allies
Madagascar,MDG,1847,France,allies
Madagascar,MDG,1848,France,allies
Madagascar,MDG,1849,France,allies
Madagascar,MDG,1850,France,allies
Madagascar,MDG,1851,France,allies
Madagascar,MDG,1852,France,allies
Madagascar,MDG,1853,France,allies
Madagascar,MDG,1854,France,allies
Madagascar,MDG,1855,France,allies
Madagascar,MDG,1856,France,allies
Madagascar,MDG,1857,France,allies
Madagascar,MDG,1858,France,allies
Madagascar,MDG,1859,France,allies
Madagascar,MDG,1860,France,allies
Madagascar,MDG,1861,France,allies
Madagascar,MDG,1862,France,allies
Madagascar,MDG,1863,France,allies
Madagascar,MDG,1864,France,allies
Madagascar,MDG,1865,France,allies
Madagascar,MDG,1866,France,allies
Madagascar,MDG,1867,France,allies
Madagascar,MDG,1868,France,allies
Madagascar,MDG,1869,France,allies
Madagascar,MDG,1870,France,allies
Madagascar,MDG,1871,France,allies
Madagascar,MDG,1872,France,allies
Madagascar,MDG,1873,France,allies
Madagascar,MDG,1874,France,allies
Madagascar,MDG,1875,France,allies
Madagascar,MDG,1876,France,allies
Madagascar,MDG,1877,France,allies
Madagascar,MDG,1878,France,allies
Madagascar,MDG,1879,France,allies
Madagascar,MDG,1880,France,allies
Madagascar,MDG,1881,France,allies
Madagascar,MDG,1882,France,allies
Madagascar,MDG,1883,France,allies
Madagascar,MDG,1884,France,allies
Madagascar,MDG,1885,France,allies
Madagascar,MDG,1886,France,allies
Madagascar,MDG,1887,France,allies
Madagascar,MDG,1888,France,allies
Madagascar,MDG,1889,France,allies
Madagascar,MDG,1890,France,allies
Madagascar,MDG,1891,France,allies
Madagascar,MDG,1892,France,allies
Madagascar,MDG,1893,France,allies
Madagascar,MDG,1894,France,allies
Madagascar,MDG,1895,France,allies
Madagascar,MDG,1896,France,allies
Madagascar,MDG,1897,France,allies
Madagascar,MDG,1898,France,allies
Madagascar,MDG,1899,France,allies
Madagascar,MDG,1900,France,allies
Madagascar,MDG,1901,France,allies
Madagascar,MDG,1902,France,allies
Madagascar,MDG,1903,France,allies
Madagascar,MDG,1904,France,allies
Madagascar,MDG,1905,France,allies
Madagascar,MDG,1906,France,allies
Madagascar,MDG,1907,France,allies
Madagascar,MDG,1908,France,allies
Madagascar,MDG,1909,France,allies
Madagascar,MDG,1910,France,allies
Madagascar,MDG,1911,France,allies
Madagascar,MDG,1912,France,allies
Madagascar,MDG,1913,France,allies
Madagascar,MDG,1914,France,allies
Madagascar,MDG,1915,France,allies
Madagascar,MDG,1916,France,allies
Madagascar,MDG,1917,France,allies
Madagascar,MDG,1918,France,allies
Madagascar,MDG,1919,France,allies
Madagascar,MDG,1920,France,allies
Madagascar,MDG,1921,France,allies
Madagascar,MDG,1922,France,allies
Madagascar,MDG,1923,France,allies
Madagascar,MDG,1924,France,allies
Madagascar,MDG,1925,France,allies
Madagascar,MDG,1926,France,allies
Madagascar,MDG,1927,France,allies
Madagascar,MDG,1928,France,allies
Madagascar,MDG,1929,France,allies
Madagascar,MDG,1930,France,allies
Madagascar,MDG,1931,France,allies
Madagascar,MDG,1932,France,allies
Madagascar,MDG,1933,France,allies
Madagascar,MDG,1934,France,allies
Madagascar,MDG,1935,France,allies
Madagascar,MDG,1936,France,allies
Madagascar,MDG,1937,France,allies
Madagascar,MDG,1938,France,allies
Madagascar,MDG,1939,France,allies
Madagascar,MDG,1940,France,allies
Madagascar,MDG,1941,France,allies
Madagascar,MDG,1942,France,allies
Madagascar,MDG,1943,France,allies
Madagascar,MDG,1944,France,allies
Madagascar,MDG,1945,France,allies
Madagascar,MDG,1946,France,allies
Madagascar,MDG,1947,France,allies
Madagascar,MDG,1948,France,allies
Madagascar,MDG,1949,France,allies
Madagascar,MDG,1950,France,allies
Madagascar,MDG,1951,France,allies
Madagascar,MDG,1952,France,allies
Madagascar,MDG,1953,France,allies
Madagascar,MDG,1954,France,allies
Madagascar,MDG,1955,France,allies
Madagascar,MDG,1956,France,allies
Madagascar,MDG,1957,France,allies
Madagascar,MDG,1958,France,allies
Madagascar,MDG,1959,France,allies
Malawi,MWI,1816,United Kingdom,allies
Malawi,MWI,1817,United Kingdom,allies
Malawi,MWI,1818,United Kingdom,allies
Malawi,MWI,1819,United Kingdom,allies
Malawi,MWI,1820,United Kingdom,allies
Malawi,MWI,1821,United Kingdom,allies
Malawi,MWI,1822,United Kingdom,allies
Malawi,MWI,1823,United Kingdom,allies
Malawi,MWI,1824,United Kingdom,allies
Malawi,MWI,1825,United Kingdom,allies
Malawi,MWI,1826,United Kingdom,allies
Malawi,MWI,1827,United Kingdom,allies
Malawi,MWI,1828,United Kingdom,allies
Malawi,MWI,1829,United Kingdom,allies
Malawi,MWI,1830,United Kingdom,allies
Malawi,MWI,1831,United Kingdom,allies
Malawi,MWI,1832,United Kingdom,allies
Malawi,MWI,1833,United Kingdom,allies
Malawi,MWI,1834,United Kingdom,allies
Malawi,MWI,1835,United Kingdom,allies
Malawi,MWI,1836,United Kingdom,allies
Malawi,MWI,1837,United Kingdom,allies
Malawi,MWI,1838,United Kingdom,allies
Malawi,MWI,1839,United Kingdom,allies
Malawi,MWI,1840,United Kingdom,allies
Malawi,MWI,1841,United Kingdom,allies
Malawi,MWI,1842,United Kingdom,allies
Malawi,MWI,1843,United Kingdom,allies
Malawi,MWI,1844,United Kingdom,allies
Malawi,MWI,1845,United Kingdom,allies
Malawi,MWI,1846,United Kingdom,allies
Malawi,MWI,1847,United Kingdom,allies
Malawi,MWI,1848,United Kingdom,allies
Malawi,MWI,1849,United Kingdom,allies
Malawi,MWI,1850,United Kingdom,allies
Malawi,MWI,1851,United Kingdom,allies
Malawi,MWI,1852,United Kingdom,allies
Malawi,MWI,1853,United Kingdom,allies
Malawi,MWI,1854,United Kingdom,allies
Malawi,MWI,1855,United Kingdom,allies
Malawi,MWI,1856,United Kingdom,allies
Malawi,MWI,1857,United Kingdom,allies
Malawi,MWI,1858,United Kingdom,allies
Malawi,MWI,1859,United Kingdom,allies
Malawi,MWI,1860,United Kingdom,allies
Malawi,MWI,1861,United Kingdom,allies
Malawi,MWI,1862,United Kingdom,allies
Malawi,MWI,1863,United Kingdom,allies
Malawi,MWI,1864,United Kingdom,allies
Malawi,MWI,1865,United Kingdom,allies
Malawi,MWI,1866,United Kingdom,allies
Malawi,MWI,1867,United Kingdom,allies
Malawi,MWI,1868,United Kingdom,allies
Malawi,MWI,1869,United Kingdom,allies
Malawi,MWI,1870,United Kingdom,allies
Malawi,MWI,1871,United Kingdom,allies
Malawi,MWI,1872,United Kingdom,allies
Malawi,MWI,1873,United Kingdom,allies
Malawi,MWI,1874,United Kingdom,allies
Malawi,MWI,1875,United Kingdom,allies
Malawi,MWI,1876,United Kingdom,allies
Malawi,MWI,1877,United Kingdom,allies
Malawi,MWI,1878,United Kingdom,allies
Malawi,MWI,1879,United Kingdom,allies
Malawi,MWI,1880,United Kingdom,allies
Malawi,MWI,1881,United Kingdom,allies
Malawi,MWI,1882,United Kingdom,allies
Malawi,MWI,1883,United Kingdom,allies
Malawi,MWI,1884,United Kingdom,allies
Malawi,MWI,1885,United Kingdom,allies
Malawi,MWI,1886,United Kingdom,allies
Malawi,MWI,1887,United Kingdom,allies
Malawi,MWI,1888,United Kingdom,allies
Malawi,MWI,1889,United Kingdom,allies
Malawi,MWI,1890,United Kingdom,allies
Malawi,MWI,1891,United Kingdom,allies
Malawi,MWI,1892,United Kingdom,allies
Malawi,MWI,1893,United Kingdom,allies
Malawi,MWI,1894,United Kingdom,allies
Malawi,MWI,1895,United Kingdom,allies
Malawi,MWI,1896,United Kingdom,allies
Malawi,MWI,1897,United Kingdom,allies
Malawi,MWI,1898,United Kingdom,allies
Malawi,MWI,1899,United Kingdom,allies
Malawi,MWI,1900,United Kingdom,allies
Malawi,MWI,1901,United Kingdom,allies
Malawi,MWI,1902,United Kingdom,allies
Malawi,MWI,1903,United Kingdom,allies
Malawi,MWI,1904,United Kingdom,allies
Malawi,MWI,1905,United Kingdom,allies
Malawi,MWI,1906,United Kingdom,allies
Malawi,MWI,1907,United Kingdom,allies
Malawi,MWI,1908,United Kingdom,allies
